PRICE,BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,LOG-PRICE,LOG-PROPERTYSQFT
425000,3,1.0,450.0,40.7464807,-74.0018835,12.959844447906553,6.1092475827643655
799000,3,2.0,2340.0,40.5887913,-74.1444799,13.591116224748411,7.757906208351747
725000,4,2.0,1700.0,40.6681943,-73.8749046,13.493926933836812,7.438383530044307
3695000,2,2.0,1697.0,40.7246503,-73.9960912,15.12249111236444,7.436617265234227
3100000,4,2.3738608579684373,3600.0,40.7956412,-73.8246757,14.946912669455374,8.1886891244442
1499999,5,3.0,2184.207862,40.695043,-73.832656,14.22097499940555,7.689008507244377
1250000,4,3.0,2184.207862,40.7684367,-73.7969886,14.038654109278484,7.689008507244377
1199000,4,1.0,1840.0,40.6165131,-74.0045846,13.996998434009651,7.517520850603031
28000000,4,4.0,5000.0,40.7229769,-74.0093524,17.14771506813948,8.517193191416238
719000,3,2.0,2184.207862,40.7964178,-73.8058096,13.485616636703183,7.689008507244377
169000,3,1.0,2184.207862,40.7205894,-73.8359422,12.037653993905211,7.689008507244377
99000,1,1.0,850.0,40.83645,-73.924271,11.502875129116727,6.745236349484363
399000,3,2.3738608579684373,1601.0,40.7115495,-73.7464296,12.896716695872,7.3783837129967145
1300000,2,2.0,1140.0,40.7945469,-73.9649582,14.077874822431765,7.038783541388542
888000,5,4.0,2184.207862,40.6741308,-73.8908415,13.696727021974308,7.689008507244377
1308888,4,3.0,2184.207862,40.7836228,-73.8141298,14.084688479734117,7.689008507244377
1265000,3,2.0,2184.207862,40.7151328,-73.8834603,14.050582680143757,7.689008507244377
558000,1,1.0,751.0,40.619526,-74.0311577,13.232114241363448,6.621405651764134
1280000,4,2.0,2340.0,40.7690548,-73.7444989,14.0623706358958,7.757906208351747
429000,2,2.0,1450.0,40.8868607,-73.9129726,12.969212197910155,7.27931883541462
399900,2,2.0,853.0,40.5803785,-74.1578058,12.89896979483491,6.748759547491679
499900,3,1.0,1040.0,40.6281869,-74.1606727,13.122163357401663,6.946975992135418
429000,2,2.0,1450.0,40.8868607,-73.9129726,12.969212197910155,7.27931883541462
2489000,4,4.0,2334.0,40.671985,-73.9889397,14.727391581349728,7.755338812846501
255500,1,1.0,950.0,40.6077498,-74.0743086,12.450977688625896,6.856461984594587
30000000,5,2.3738608579684373,6000.0,40.7371772,-74.0024577,17.216707939626428,8.699514748210191
395000,3,1.0,2184.207862,40.778484,-73.9524912,12.886641043883259,7.689008507244377
1090000,5,3.0,2184.207862,40.7922364,-73.8405165,13.901688254205327,7.689008507244377
471300,4,2.0,2175.0,40.6629386,-73.8878146,13.063250112911822,7.684783943522785
9450000,2,3.0,3918.0,40.7228178,-74.00088,16.061525299469924,8.273336598504486
1089000,4,2.0,1720.0,40.6275081,-74.018889,13.900770401915098,7.450079569807499
220000,1,1.0,500.0,40.6699448,-73.9429395,12.301382825334498,6.214608098422191
9950000,10,10.0,8000.0,40.7369927,-73.9868876,16.113083109134777,8.987196820661973
295000,2,1.0,950.0,40.6778447,-73.7335012,12.594730635321957,6.856461984594587
1375000,5,4.0,2704.0,40.606711,-74.1447092,14.133964289082808,7.902487437162855
399000,2,2.0,1050.0,40.5776924,-73.9737314,12.896716695872,6.956545443151569
219999,2,1.0,800.0,40.8833792,-73.907461,12.301378279869622,6.684611727667927
129000,3,1.0,2184.207862,40.7104509,-73.7982064,11.76756768334381,7.689008507244377
329000,1,1.0,2184.207862,40.739059,-73.9229803,12.70381302974751,7.689008507244377
639000,4,2.0,1856.0,40.5774962,-74.1181004,13.367659733359671,7.526178913346146
750000,4,4.0,1240.0,40.5546832,-74.1780566,13.527828485512494,7.122866658599083
499999,3,2.0,1763.0,40.6175808,-74.0858322,13.12236137740233,7.47477218239787
560000,2,2.0,2184.207862,40.7223099,-73.84153,13.235692062711331,7.689008507244377
1268000,3,2.0,1513.0,40.7240812,-73.8521227,14.052951413979308,7.321849713788356
1899000,7,4.0,2800.0,40.6049921,-73.9106532,14.456837989794423,7.937374696163295
129000,3,1.0,2184.207862,40.7104509,-73.7982064,11.76756768334381,7.689008507244377
888000,3,2.0,1600.0,40.724514,-73.8458441,13.696727021974308,7.3777589082278725
2100000,20,8.0,7200.0,40.6330213,-74.0274188,14.557447902693651,8.881836305004146
2900000,5,2.3738608579684373,6707.0,40.6000344,-74.1064235,14.880221294956703,8.810907036099737
1250000,4,2.3738608579684373,2184.207862,40.7562704,-73.8180817,14.038654109278484,7.689008507244377
1078000,3,2.0,2184.207862,40.7270139,-73.8523359,13.89061803045108,7.689008507244377
3200000,4,4.0,2950.0,40.6286854,-74.0372417,14.978661367769956,7.989560449333865
555555,1,1.0,2184.207862,40.7914938,-73.9756337,13.227722893061655,7.689008507244377
293900,1,1.0,2184.207862,40.7512505,-73.8814433,12.59099485240701,7.689008507244377
1175000,3,2.0,1192.0,40.6369819,-74.0276787,13.976778705560397,7.083387847625295
160000,3,2.3738608579684373,2184.207862,40.7066981,-73.7439122,11.982929094215963,7.689008507244377
999999,3,2.0,1880.0,40.6325838,-74.0194607,13.815509557963773,7.539027055823995
1448000,5,4.0,2000.0,40.735335,-73.7142031,14.185693851927798,7.600902459542082
2950000,6,5.0,5436.0,40.6037688,-73.9113665,14.897315728316002,8.600798775271034
150000,3,1.0,600.0,40.7364499,-73.8584826,11.918390573078392,6.396929655216146
354900,2,1.0,673.0,40.6343667,-74.0311335,12.779591338634587,6.511745329644728
580000,2,2.0,2184.207862,40.7510826,-73.8738365,13.270783382522602,7.689008507244377
969000,3,2.0,1776.0,40.7165988,-73.883495,13.784019890872903,7.4821189235521155
530000,1,1.0,538.0,40.5954596,-73.9968422,13.180632285528304,6.2878585601617845
3900000,5,6.0,7723.0,40.7924353,-73.8258362,15.176487111099874,8.951958168569265
624999,3,2.0,2184.207862,40.6283771,-73.9175027,13.345505328717259,7.689008507244377
551000,3,2.3738608579684373,2184.207862,40.6214749,-73.932287,13.219490088135052,7.689008507244377
14800000,8,10.0,2184.207862,40.7345123,-73.9874441,16.510137738734343,7.689008507244377
450000,3,2.3738608579684373,1122.0,40.8408308,-73.7856681,13.017002861746503,7.022868086082641
475000,2,1.0,1296.0,40.5527755,-74.1539297,13.071070083016778,7.16703787691222
995000,3,2.0,2184.207862,40.7974456,-73.9620195,13.81049801614073,7.689008507244377
650000,1,1.0,2184.207862,40.7582795,-73.9624506,13.38472764187182,7.689008507244377
250000,2,1.0,2184.207862,40.700309,-73.8535466,12.429216196844383,7.689008507244377
125000,3,1.0,600.0,40.8455961,-73.8264218,11.736069016284437,6.396929655216146
2200000,3,3.0,2195.0,40.7904197,-73.966175,14.603967918328545,7.693937325509272
925000,2,1.0,2184.207862,40.7213854,-73.9939529,13.737549016494562,7.689008507244377
639000,3,2.0,2184.207862,40.6214608,-73.905805,13.367659733359671,7.689008507244377
215000,3,2.3738608579684373,1509.0,40.6982271,-73.7605874,12.2783933071098,7.319202458767849
2050000,6,6.0,5600.0,40.5856353,-74.1068594,14.53335035111459,8.630521876723241
279000,2,2.0,1050.0,40.898666,-73.8738365,12.538967060803502,6.956545443151569
785000,2,2.0,968.0,40.6039146,-73.9980848,13.573438996764546,6.875232087276577
669000,3,2.0,1312.0,40.6013797,-74.1380964,13.413539339110365,7.179307969504034
3650000,4,4.0,2880.0,40.6938815,-73.9983127,15.110237725558674,7.965545573129992
6700000,4,4.0,3740.0,40.7918625,-73.9667605,15.717618084361195,8.226840890408578
681000,6,3.0,2184.207862,40.6648825,-73.8826911,13.43131758513165,7.689008507244377
530000,2,2.0,1672.0,40.6268626,-74.1476451,13.180632285528304,7.421775793644647
1700000,2,2.0,1580.0,40.6763522,-73.9543474,14.346138809026444,7.365180126021013
339000,1,1.0,1085.0,40.6171201,-74.0385203,12.733755386362587,6.98933526597456
800000,3,2.0,1224.0,40.6125589,-73.9230425,13.592367006650065,7.1098794630722715
189000,1,1.0,700.0,40.906568,-73.8968047,12.14950229404178,6.551080335043404
48000000,5,2.3738608579684373,2184.207862,40.7707516,-73.9645283,17.686711568872166,7.689008507244377
4995000,2,2.0,2184.207862,40.7737635,-73.9644574,15.423947970064791,7.689008507244377
835000,5,2.0,2050.0,40.5582716,-74.1160817,13.635187003832993,7.6255950721324535
999999,2,2.0,1198.0,40.7803429,-73.947266,13.815509557963773,7.088408778675395
575000,3,2.0,877.0,40.7019793,-73.8942094,13.262125319779487,6.776506992372183
349750,1,1.0,2184.207862,40.6585622,-73.9825211,12.764973892527728,7.689008507244377
385000,1,1.0,2184.207862,40.8522694,-73.939181,12.86099861326992,7.689008507244377
7950000,4,2.0,3397.0,40.7319485,-74.0025061,15.888682486630515,8.130647968160584
324900,2,2.0,1100.0,40.9057959,-73.90002,12.691272721657192,7.003065458786462
175000,3,1.0,2184.207862,40.6329634,-73.9709274,12.072541252905651,7.689008507244377
915999,5,3.0,2184.207862,40.7618985,-73.8758538,13.727770551952615,7.689008507244377
1850000,12,8.0,5250.0,40.6074371,-73.9588281,14.430696197054507,8.565983355585669
40000000,5,6.0,7488.0,40.715351,-74.0128441,17.50439001207821,8.921057018157429
324900,2,2.0,1100.0,40.9057959,-73.90002,12.691272721657192,7.003065458786462
1850000,12,8.0,5250.0,40.6074371,-73.9588281,14.430696197054507,8.565983355585669
175000,1,1.0,800.0,40.8742949,-73.883753,12.072541252905651,6.684611727667927
850000,2,1.0,775.0,40.7274335,-73.9892241,13.652991628466498,6.652863029353347
729000,4,2.0,2184.207862,40.6917538,-73.7370978,13.499429010990795,7.689008507244377
5995000,6,4.0,4000.0,40.6868209,-73.9988226,15.606436346443752,8.294049640102028
480000,2,1.0,2184.207862,40.7291499,-73.84944,13.081541382884074,7.689008507244377
4200000,5,4.0,4480.0,40.788437,-73.9731887,15.250595083253597,8.40737832540903
1198000,4,2.0,2184.207862,40.7129312,-73.8561994,13.996164057657532,7.689008507244377
1848000,6,2.3738608579684373,3676.0,40.6386251,-73.9591955,14.429614531183766,8.209580483475577
285000,1,1.0,750.0,40.6195811,-73.9706361,12.560244459250788,6.620073206530356
849000,5,3.0,2460.0,40.5939428,-73.7748361,13.651814465293484,7.807916628926408
549000,3,2.0,1250.0,40.8515331,-73.9197862,13.215853720491667,7.1308988302963465
729000,2,2.0,1700.0,40.7577991,-73.7159564,13.499429010990795,7.438383530044307
199999,1,1.0,2184.207862,40.762788,-73.7768814,12.206067645517674,7.689008507244377
4900000,8,2.3738608579684373,9000.0,40.8983076,-73.9020849,15.404745763080856,9.104979856318357
600000,4,2.0,1728.0,40.896179,-73.839487,13.304684934198283,7.454719949364001
599000,3,1.0,1340.0,40.6860975,-73.7998859,13.303016877097587,7.200424892944957
599000,5,2.0,2268.0,40.6835248,-73.9141078,13.303016877097587,7.7266536648476425
725000,3,2.0,1185.0,40.6172572,-73.9611011,13.493926933836812,7.077498053569231
1295000,3,2.0,2600.0,40.609816,-73.9084026,14.074021253115776,7.8632667240095735
798888,3,2.0,1500.0,40.5474933,-74.2098503,13.590976039703923,7.313220387090301
529000,3,1.0,1800.0,40.7212998,-73.7544395,13.178743710840436,7.495541943884256
999998,3,2.3738608579684373,2400.0,40.5114943,-74.2382685,13.815508557962275,7.783224016336037
499000,1,1.0,615.0,40.8138919,-73.9476673,13.120361374733656,6.421622267806518
1550000,12,7.0,3000.0,40.5083446,-74.2299349,14.253765488895429,8.006367567650246
319000,2,1.0,2184.207862,40.7230399,-73.85628,12.672946381766982,7.689008507244377
759000,3,4.0,1424.0,40.552359,-74.14076,13.539757056377766,7.261225091971921
245000,3,1.0,260.0,40.748134,-73.9708805,12.409013489526863,5.560681631015528
1249000,5,3.0,1548.0,40.5946329,-73.9779295,14.037853789107714,7.344719054149673
455000,2,1.0,939.0,40.5599528,-74.1198255,13.028052697933088,6.844815479208263
319000,2,1.0,2184.207862,40.7230399,-73.85628,12.672946381766982,7.689008507244377
999900,4,2.0,2024.0,40.6101839,-74.009209,13.815410552963941,7.6128310304073565
395000,2,1.0,666.0,40.5724498,-74.0909716,12.886641043883259,6.501289670540389
620000,1,1.0,430.0,40.7774399,-73.9793101,13.337474757021274,6.063785208687608
1295000,4,2.3738608579684373,3264.0,40.5389259,-74.195072,14.074021253115776,8.090708716083997
849000,3,2.0,1241.0,40.604405,-73.9751935,13.651814465293484,7.123672785204607
8995000,5,4.0,5500.0,40.7442721,-73.9907621,16.01217942536677,8.612503371220562
650000,3,1.0,2184.207862,40.6837918,-73.9631445,13.38472764187182,7.689008507244377
2995000,2,2.0,1452.0,40.7803919,-73.9558923,14.912454789531687,7.280697195384741
495000,2,1.0,800.0,40.7045515,-73.8356118,13.112313041550827,6.684611727667927
675000,3,2.0,1222.0,40.6277171,-74.0860272,13.422467969854667,7.108244139731541
999000,3,1.0,600.0,40.7717454,-73.9900505,13.81451005763069,6.396929655216146
2250000,2,2.0,1334.0,40.6819719,-73.9903277,14.626440774180603,7.195937226475569
1299000,9,4.0,3720.0,40.8227297,-73.8517272,14.077105295652737,8.221478947267192
429000,1,1.0,640.0,40.5755355,-73.9735905,12.969212197910155,6.461468176353717
649999,3,2.0,2184.207862,40.6670008,-73.7409018,13.384726103409099,7.689008507244377
10995000,7,6.0,9000.0,40.7858802,-73.9811894,16.212951181971,9.104979856318357
2050000,5,4.0,3000.0,40.6586603,-73.9595973,14.53335035111459,8.006367567650246
1299000,4,2.0,1456.0,40.8040587,-73.9487622,14.077105295652737,7.283448228756631
1075000,6,2.0,2200.0,40.6141979,-73.9591151,13.8878312195439,7.696212639346407
174000,1,1.0,800.0,40.5997081,-73.9344974,12.066810578196666,6.684611727667927
1193000,2,2.0,1518.0,40.5839283,-74.1113788,13.991981701080054,7.325148957955575
4995000,4,4.0,2184.207862,40.6712943,-73.9771145,15.423947970064791,7.689008507244377
12500000,9,2.3738608579684373,10500.0,40.7305606,-73.9859258,16.34123920227253,9.259130536145614
898000,5,4.0,2828.0,40.6816001,-73.8948525,13.707925347284336,7.947325027016463
1288000,5,3.0,1500.0,40.7849809,-73.8178033,14.068601185646436,7.313220387090301
1749999,4,4.0,2600.0,40.595688,-74.0982331,14.375125774470963,7.8632667240095735
575000,2,2.0,1253.0,40.5824866,-73.8213437,13.262125319779487,7.133295954896068
5100000,4,2.0,2183.0,40.7408109,-73.998475,15.444751097694555,7.688455356549944
2000000,1,2.0,1321.0,40.7159753,-74.0083683,14.508657738524219,7.186144304522325
170000,2,1.0,850.0,40.8813916,-73.8757001,12.043553716032399,6.745236349484363
1295000,2,2.0,2100.0,40.702334,-73.9937463,14.074021253115776,7.649692623711514
749000,3,2.0,1332.0,40.6333903,-74.0969828,13.526494262499357,7.194436851100335
1848000,3,4.0,3640.0,40.607214,-73.9998636,14.429614531183766,8.199738960630786
465000,2,2.0,2184.207862,40.754032,-73.965157,13.049792684569493,7.689008507244377
298999,2,1.0,2184.207862,40.7317712,-73.739171,12.608195507885625,7.689008507244377
209900,1,1.0,780.0,40.586901,-73.932949,12.254386505808725,6.659293919683638
539000,1,1.0,2184.207862,40.6419847,-73.9614428,13.197470849891134,7.689008507244377
2975000,3,2.0,2184.207862,40.674276,-73.9626129,14.905754596961867,7.689008507244377
2099000,6,5.0,2184.207862,40.7308373,-73.8599677,14.55697159880277,7.689008507244377
199900,1,1.0,925.0,40.863113,-73.8983227,12.205572520488492,6.829793737512425
789000,2,1.0,2184.207862,40.7707244,-73.9533267,13.578521599828012,7.689008507244377
919000,3,2.0,1565.0,40.6335949,-73.9678166,13.731041401337825,7.355641102974253
815599,3,2.0,2184.207862,40.6254509,-73.9395115,13.611678091590464,7.689008507244377
1050000,4,4.0,3305.0,40.5209862,-74.2084631,13.864300722133706,8.103191752285786
289999,1,1.0,830.0,40.8799897,-73.919862,12.577632753680849,6.721425700790643
4050000,4,3.0,2184.207862,40.7822029,-73.959633,15.214227439082721,7.689008507244377
7750000,3,2.3738608579684373,3375.0,40.629467,-73.994672,15.86320340132953,8.12415060330663
1998000,6,3.0,3192.0,40.631406,-74.0193512,14.507657238190635,8.068402958569699
1250000,3,2.0,1281.0,40.7308035,-73.9808981,14.038654109278484,7.155396301896734
680000,2,2.0,1058.0,40.7942255,-73.7950678,13.42984807715229,6.964135612418245
1299000,4,2.0,2184.207862,40.6147583,-73.9849887,14.077105295652737,7.689008507244377
899000,4,2.3738608579684373,2184.207862,40.6803198,-73.8281794,13.709038313453757,7.689008507244377
845000,3,2.0,2184.207862,40.7095418,-73.8286658,13.64709190633931,7.689008507244377
2098000,5,4.0,1200.0,40.7928436,-73.8190811,14.55649506793838,7.090076835776092
899000,2,2.0,1300.0,40.620502,-74.0396973,13.709038313453757,7.170119543449628
758888,3,1.0,2184.207862,40.7676985,-73.7850344,13.539609482906993,7.689008507244377
650000,2,1.0,2184.207862,40.798761,-73.9721556,13.38472764187182,7.689008507244377
169000,1,1.0,850.0,40.7106599,-73.7986899,12.037653993905211,6.745236349484363
1350000,5,3.0,2184.207862,40.728555,-73.8780858,14.115615150414612,7.689008507244377
695000,2,2.0,2184.207862,40.7507718,-73.8890157,13.45166712454693,7.689008507244377
1499000,5,2.0,2280.0,40.6852121,-73.9131299,14.220308777084735,7.731930721948486
395000,3,2.3738608579684373,381.0,40.7028922,-73.9860614,12.886641043883259,5.942799375126701
169000,1,1.0,850.0,40.7106599,-73.7986899,12.037653993905211,6.745236349484363
395000,3,2.3738608579684373,381.0,40.7028922,-73.9860614,12.886641043883259,5.942799375126701
445000,1,1.0,2184.207862,40.7488491,-73.9716161,13.005829561148378,7.689008507244377
499000,3,2.0,1400.0,40.633314,-74.145909,13.120361374733656,7.24422751560335
449000,3,1.0,2184.207862,40.7568629,-73.9621341,13.01477816672439,7.689008507244377
649000,4,2.0,1120.0,40.5694974,-74.1237437,13.383187995686226,7.02108396428914
335000,1,1.0,756.0,40.6273371,-74.0262024,12.721885810807203,6.628041376179533
838000,8,4.0,2184.207862,40.6880649,-73.7919272,13.63877337946422,7.689008507244377
1495000,2,2.0,1098.0,40.702357,-73.9892037,14.217636764806924,7.001245622069476
980000,4,4.0,3068.0,40.8129128,-73.8461841,13.795307850646754,8.028781162487148
688000,3,2.0,1344.0,40.5773399,-73.9943294,13.44154411691548,7.203405521083095
679000,6,3.0,2184.207862,40.6398004,-73.8974592,13.428376406540833,7.689008507244377
999888,4,2.0,1900.0,40.7701584,-73.8052147,13.815398551691805,7.549609165154532
375000,1,1.0,500.0,40.7581216,-73.9670704,12.834681304952548,6.214608098422191
848724,2,2.0,2184.207862,40.7511112,-73.9089639,13.651489324101593,7.689008507244377
1595000,3,8.0,2184.207862,40.8250069,-73.9486453,14.282384294201082,7.689008507244377
568000,2,2.0,1253.0,40.5828044,-73.8210807,13.249876697703288,7.133295954896068
1153000,4,2.3738608579684373,3980.0,40.5078915,-74.2530332,13.957877799251197,8.289037098278483
2399000,10,5.0,2184.207862,40.7693956,-73.7708144,14.690562541821832,7.689008507244377
349000,1,1.0,800.0,40.6358249,-73.973308,12.762827201184564,6.684611727667927
2999990,5,6.0,3600.0,40.6681258,-73.9897865,14.914119513293494,8.1886891244442
899000,3,2.0,1400.0,40.7368055,-73.9026152,13.709038313453757,7.24422751560335
169000,1,1.0,2184.207862,40.7759232,-73.9087334,12.037653993905211,7.689008507244377
449999,4,3.0,1217.0,40.6329023,-74.120945,13.017000639521811,7.104144092987527
886545,6,4.0,2116.0,40.6719007,-73.8590006,13.695087164629403,7.65728279297819
495000,3,2.0,1280.0,40.6396483,-74.1151985,13.112313041550827,7.154615356913663
749000,4,3.0,2150.0,40.6278109,-74.146957,13.526494262499357,7.673223121121708
875000,4,3.0,2129.0,40.7474641,-73.704456,13.681979165339751,7.663407664893479
1630000,11,6.0,2184.207862,40.7424172,-73.8842849,14.304090572782945,7.689008507244377
849000,2,1.0,720.0,40.761427,-73.982584,13.651814465293484,6.579251212010101
110000,1,1.0,650.0,40.906568,-73.8968047,11.608235644774552,6.476972362889683
299999,2,1.0,650.0,40.657696,-73.8764091,12.61153442029945,6.476972362889683
335000,3,2.0,2184.207862,40.7805732,-73.7825806,12.721885810807203,7.689008507244377
549000,3,1.0,1200.0,40.6358323,-74.0291372,13.215853720491667,7.090076835776092
445000,3,2.0,1250.0,40.5871907,-73.9840965,13.005829561148378,7.1308988302963465
459000,2,1.0,1188.0,40.5019991,-74.2372284,13.036805489042683,7.080026499922591
399998,4,2.0,1252.0,40.6171678,-74.0837135,12.89921482607762,7.132497551660044
9500000,4,4.0,3655.0,40.7046228,-73.9878238,16.06680235657077,8.203851372183879
999000,4,2.0,1957.0,40.6248041,-74.0355778,13.81451005763069,7.579167967396076
650000,4,2.0,1482.0,40.6503361,-73.9440072,13.38472764187182,7.301147805856032
880000,3,4.0,2100.0,40.551314,-74.1670026,13.687677186454389,7.649692623711514
1350000,5,3.0,2082.0,40.7284032,-73.7803984,14.115615150414612,7.641084249174914
599000,2,2.0,2184.207862,40.7517561,-73.8344347,13.303016877097587,7.689008507244377
225000,1,1.0,2184.207862,40.7664499,-73.78359,12.323855681186558,7.689008507244377
220000,3,1.0,2184.207862,40.8590729,-73.9322176,12.301382825334498,7.689008507244377
289000,3,1.0,2184.207862,40.8563536,-73.865974,12.57418196709457,7.689008507244377
350000,1,1.0,2184.207862,40.8099146,-73.9379084,12.765688433465597,7.689008507244377
1350000,5,3.0,2082.0,40.7284032,-73.7803984,14.115615150414612,7.641084249174914
880000,3,4.0,2100.0,40.551314,-74.1670026,13.687677186454389,7.649692623711514
719999,3,2.0,2184.207862,40.754545,-73.859675,13.487005102102385,7.689008507244377
1100000,2,1.0,807.0,40.709905,-73.962869,13.9108207377686,6.693323668269949
259000,2,1.0,950.0,40.8248699,-73.9229829,12.464583340681674,6.856461984594587
1699999,6,3.0,2754.0,40.681189,-73.9146606,14.346138220790978,7.9208096792886
669000,4,2.0,2184.207862,40.6729779,-73.7330064,13.413539339110365,7.689008507244377
3400000,6,6.0,6290.0,40.8969575,-73.9032123,15.03928598958639,8.746716349694486
549000,3,2.0,2184.207862,40.6726474,-73.8499883,13.215853720491667,7.689008507244377
250000,3,2.3738608579684373,2184.207862,40.8453241,-73.8684042,12.429216196844383,7.689008507244377
299000,3,1.0,2184.207862,40.8718895,-73.9188667,12.608198852372823,7.689008507244377
1288000,5,2.3738608579684373,2184.207862,40.7886657,-73.8207928,14.068601185646436,7.689008507244377
3345000,2,2.0,1875.0,40.7194435,-74.0081022,15.022977251544466,7.536363938404511
1198000,6,5.0,2184.207862,40.6811645,-73.7493264,13.996164057657532,7.689008507244377
897888,3,2.0,1260.0,40.7292895,-73.8945367,13.707800617902388,7.138866999945524
575000,4,2.0,1604.0,40.6740009,-73.8743074,13.262125319779487,7.38025578842646
230000,1,1.0,2184.207862,40.7670699,-73.74642,12.345834587905333,7.689008507244377
775000,1,1.0,2184.207862,40.7845412,-73.981249,13.560618308335483,7.689008507244377
250000,3,2.3738608579684373,2184.207862,40.8453241,-73.8684042,12.429216196844383,7.689008507244377
3345000,2,2.0,1875.0,40.7194435,-74.0081022,15.022977251544466,7.536363938404511
3400000,6,6.0,6290.0,40.8969575,-73.9032123,15.03928598958639,8.746716349694486
575000,4,2.0,1604.0,40.6740009,-73.8743074,13.262125319779487,7.38025578842646
897888,3,2.0,1260.0,40.7292895,-73.8945367,13.707800617902388,7.138866999945524
1198000,6,5.0,2184.207862,40.6811645,-73.7493264,13.996164057657532,7.689008507244377
1288000,5,2.3738608579684373,2184.207862,40.7886657,-73.8207928,14.068601185646436,7.689008507244377
2100000,4,3.0,3512.0,40.7974719,-73.8143638,14.557447902693651,8.163940954755008
230000,1,1.0,2184.207862,40.7670699,-73.74642,12.345834587905333,7.689008507244377
1080000,6,3.0,3600.0,40.6110496,-74.1309465,13.892471599100402,8.1886891244442
378888,1,1.0,718.0,40.6204781,-74.1109257,12.844995925879672,6.576469569048224
750000,3,2.0,1027.0,40.7929253,-73.9404138,13.527828485512494,6.934397209928558
775000,1,1.0,2184.207862,40.7845412,-73.981249,13.560618308335483,7.689008507244377
7495000,6,4.0,2184.207862,40.775111,-73.958515,15.829746689518835,7.689008507244377
698888,3,2.0,1440.0,40.571472,-74.1193966,13.4572457794795,7.272398392570047
850000,1,1.0,626.0,40.7322099,-73.9535842,13.652991628466498,6.439350371100098
2999999,4,3.0,2800.0,40.6736636,-73.9623858,14.914122513298995,7.937374696163295
1149999,6,3.0,2184.207862,40.7320002,-73.7055812,13.955271630773836,7.689008507244377
2025000,2,2.0,1500.0,40.6756128,-74.0124872,14.521080258522776,7.313220387090301
2695000,3,2.0,1950.0,40.7135237,-73.942354,14.806908762325234,7.575584651557793
192500,1,1.0,2184.207862,40.878087,-73.9170513,12.167851432709975,7.689008507244377
395000,1,1.0,550.0,40.7867652,-73.9753353,12.886641043883259,6.309918278226516
1200000,7,2.3738608579684373,2184.207862,40.6243164,-73.9136042,13.997832114758229,7.689008507244377
699000,2,1.0,800.0,40.7896573,-73.9673229,13.457406021215947,6.684611727667927
649000,4,2.0,2184.207862,40.5974508,-73.7983993,13.383187995686226,7.689008507244377
689000,3,2.0,1484.0,40.6313071,-74.1356833,13.442996549995796,7.302496423727326
1895000,3,2.0,2184.207862,40.6708384,-73.9812037,14.454729396498664,7.689008507244377
668000,2,2.0,2184.207862,40.7046248,-73.8349003,13.412043452518782,7.689008507244377
2550000,3,2.0,1525.0,40.7631417,-73.9906014,14.75160391713461,7.329749689041512
5500000,8,6.0,5925.0,40.806166,-73.9448308,15.520258650202699,8.686935966003333
1680000,1,1.0,3536.0,40.8186279,-73.9460737,14.334304351379442,8.170751423757535
799000,1,1.0,684.0,40.746232,-73.978689,13.591116224748411,6.52795791762255
680000,3,2.0,2200.0,40.5529274,-74.159159,13.42984807715229,7.696212639346407
1650000,1,2.0,1000.0,40.7385868,-74.0078404,14.316285845876763,6.907755278982137
6750000,3,3.0,3000.0,40.7476234,-74.0057263,15.725053062848712,8.006367567650246
580000,6,3.0,2940.0,40.6609696,-73.9111929,13.270783382522602,7.986164860332727
700000,4,2.0,2266.0,40.6430292,-73.9248566,13.458835614025542,7.725771441587952
550000,3,2.0,1410.0,40.5882303,-74.0975793,13.217673557208654,7.251344983372214
315000,3,2.0,1344.0,40.6364,-74.154146,12.66032791780777,7.203405521083095
1695000,2,2.0,1117.0,40.7169665,-73.94377,14.343193298796688,7.018401799069201
385000,2,1.0,2184.207862,40.649346,-74.0086998,12.86099861326992,7.689008507244377
2000000,5,3.0,3024.0,40.808174,-73.951091,14.508657738524219,8.014335737299424
249999,2,1.0,750.0,40.6152328,-73.9176941,12.429212196836383,6.620073206530356
749000,3,2.0,2184.207862,40.821432,-73.8474428,13.526494262499357,7.689008507244377
220000,3,2.3738608579684373,1396.0,40.628358,-73.9339729,12.301382825334498,7.241366283322318
270000,1,1.0,2184.207862,40.779366,-73.7827644,12.506177237980511,7.689008507244377
998000,4,2.0,2184.207862,40.7593442,-73.7673557,13.813508555293602,7.689008507244377
1150000,12,6.0,4125.0,40.702987,-73.9273005,13.955272500339433,8.324821298768782
799999,5,4.0,2288.0,40.5546818,-74.1625533,13.592365756649283,7.7354333524996886
395000,3,1.0,2184.207862,40.734266,-73.9987024,12.886641043883259,7.689008507244377
2800000,2,2.0,1188.0,40.792204,-73.9655642,14.845129975145433,7.080026499922591
329888,3,1.0,2184.207862,40.7790999,-73.78125,12.706508481896112,7.689008507244377
311000,1,1.0,780.0,40.5756277,-73.9667833,12.647548191161372,6.659293919683638
649000,3,2.0,804.0,40.7031635,-73.9282437,13.383187995686226,6.6895992691789665
159000,1,1.0,800.0,40.8697508,-73.905391,11.976659481202368,6.684611727667927
1148000,3,2.0,1890.0,40.6130693,-74.0344829,13.953531855861648,7.5443321080536885
669000,3,2.0,1480.0,40.5894827,-73.9395372,13.413539339110365,7.299797366758161
